customer_id,tenure_months,monthly_charges,total_charges,contract_type,payment_method,has_tech_support,has_online_security,num_support_tickets,avg_monthly_usage,churn
CUST-4089,54,54.06,2919.2400000000002,Month-to-month,Electronic check,1,1,2,60,0
CUST-4090,19,29.77,565.63,Month-to-month,Electronic check,1,0,0,111,1
CUST-4091,47,99.92,4696.24,Month-to-month,Electronic check,1,1,4,80,1
CUST-4092,27,66.23,1788.21,Two Year,Credit card,0,0,4,88,0
CUST-4093,39,35.3,1376.6999999999998,One Year,Mailed check,1,0,1,107,0
CUST-4094,9,88.85,799.65,Two Year,Mailed check,0,0,2,110,0
CUST-4095,49,57.3,2807.7,Two Year,Electronic check,0,0,0,83,1
CUST-4096,63,106.25,6693.75,Month-to-month,Bank transfer,0,0,2,106,0
CUST-4097,49,112.21,5498.29,One Year,Mailed check,0,0,0,84,0
CUST-4098,12,60.11,721.3199999999999,Month-to-month,Mailed check,1,0,2,118,1
CUST-4099,54,41.29,2229.66,Month-to-month,Mailed check,0,1,2,107,0
CUST-4100,28,75.47,2113.16,Month-to-month,Credit card,0,1,0,107,0
CUST-4101,43,102.43,4404.490000000001,Two Year,Credit card,1,1,1,104,0
CUST-4102,5,76.62,383.1,Two Year,Mailed check,0,0,2,63,0
CUST-4103,30,78.81,2364.3,Month-to-month,Bank transfer,1,0,4,108,0
CUST-4104,12,68.22,818.64,Month-to-month,Mailed check,1,1,0,86,0
CUST-4105,15,54.1,811.5,Month-to-month,Bank transfer,0,1,2,93,0
CUST-4106,17,56.72,964.24,One Year,Electronic check,0,1,3,81,0
CUST-4107,44,90.47,3980.68,One Year,Electronic check,1,1,2,75,1
CUST-4108,7,110.37,772.59,Month-to-month,Credit card,0,0,0,81,1
CUST-4109,60,65.09,3905.4,Two Year,Electronic check,0,0,5,104,1
CUST-4110,2,44.86,89.72,Month-to-month,Electronic check,0,1,3,91,1
CUST-4111,40,43.88,1755.2,Month-to-month,Electronic check,0,1,0,83,1
CUST-4112,33,74.81,2468.73,One Year,Credit card,0,0,4,97,0
CUST-4113,13,49.18,639.34,Month-to-month,Electronic check,0,0,4,78,1
CUST-4114,32,57.49,1839.68,Month-to-month,Mailed check,0,1,1,100,0
CUST-4115,36,90.76,3267.36,Month-to-month,Bank transfer,0,0,0,55,0
CUST-4116,46,25.73,1183.58,Month-to-month,Mailed check,0,0,3,61,1
CUST-4117,61,85.95,5242.95,Month-to-month,Mailed check,0,1,1,101,1
CUST-4118,9,76.82,691.3799999999999,Month-to-month,Credit card,1,0,0,110,1
CUST-4119,5,119.1,595.5,One Year,Mailed check,0,0,0,123,0
CUST-4120,66,71.62,4726.92,One Year,Electronic check,1,0,3,69,1
CUST-4121,1,40.7,40.7,Month-to-month,Electronic check,1,1,2,127,1
CUST-4122,4,42.02,168.08,Month-to-month,Bank transfer,0,0,1,114,1
CUST-4123,6,60.49,362.94,Month-to-month,Mailed check,1,0,0,88,0
CUST-4124,31,61.69,1912.3899999999999,One Year,Credit card,0,0,2,88,1
CUST-4125,51,36.89,1881.39,Month-to-month,Electronic check,0,1,1,98,0
CUST-4126,58,100.86,5849.88,One Year,Electronic check,1,1,4,95,0
CUST-4127,36,61.07,2198.52,Month-to-month,Credit card,1,0,2,63,1
CUST-4128,31,76.13,2360.0299999999997,Month-to-month,Electronic check,1,1,3,128,1
CUST-4129,66,97.83,6456.78,One Year,Mailed check,1,0,0,113,0
CUST-4130,54,57.17,3087.1800000000003,One Year,Electronic check,1,1,1,124,0
CUST-4131,18,93.87,1689.66,Two Year,Electronic check,1,1,2,74,0
CUST-4132,46,107.69,4953.74,Two Year,Credit card,1,1,0,57,0
CUST-4133,70,30.04,2102.7999999999997,One Year,Electronic check,0,1,4,78,1
CUST-4134,19,27.24,517.56,Month-to-month,Credit card,1,1,1,115,0
CUST-4135,41,25.55,1047.55,Two Year,Electronic check,0,0,1,72,0
CUST-4136,3,34.27,102.81,Two Year,Mailed check,1,1,3,137,0
CUST-4137,1,21.56,21.56,Two Year,Mailed check,1,0,1,137,0
CUST-4138,30,95.13,2853.8999999999996,Month-to-month,Mailed check,0,1,0,100,0
CUST-4139,29,40.9,1186.1,Month-to-month,Mailed check,1,1,3,110,0
CUST-4140,13,104.79,1362.27,Month-to-month,Credit card,0,1,3,110,0
CUST-4141,11,35.34,388.74,One Year,Electronic check,0,1,0,135,0
CUST-4142,15,76.86,1152.9,One Year,Mailed check,0,1,0,51,0
CUST-4143,48,76.16,3655.68,Month-to-month,Bank transfer,1,0,4,68,1
CUST-4144,20,105.38,2107.6,Month-to-month,Credit card,1,1,3,60,1
CUST-4145,46,111.72,5139.12,One Year,Credit card,1,1,2,107,0
CUST-4146,2,116.92,233.84,Two Year,Bank transfer,0,0,1,114,0
CUST-4147,39,30.52,1190.28,Two Year,Credit card,0,1,0,93,0
CUST-4148,9,51.31,461.79,Month-to-month,Electronic check,0,0,0,108,0
CUST-4149,15,99.34,1490.1000000000001,Month-to-month,Electronic check,0,0,0,113,1
CUST-4150,25,75.4,1885.0000000000002,Month-to-month,Electronic check,1,1,0,93,0
CUST-4151,23,74.44,1712.12,Month-to-month,Electronic check,0,1,0,99,0
CUST-4152,9,31.05,279.45,Month-to-month,Mailed check,0,1,1,105,1
CUST-4153,58,90.57,5253.0599999999995,Month-to-month,Electronic check,1,1,2,74,0
CUST-4154,27,39.98,1079.4599999999998,One Year,Bank transfer,0,1,2,135,0
CUST-4155,20,69.88,1397.6,One Year,Electronic check,1,1,2,99,0
CUST-4156,41,117.79,4829.39,Month-to-month,Bank transfer,0,0,1,130,1
CUST-4157,12,25.55,306.6,Month-to-month,Electronic check,0,0,2,123,1
CUST-4158,8,22.9,183.2,One Year,Bank transfer,1,1,2,85,0
CUST-4159,18,102.2,1839.6000000000001,One Year,Mailed check,0,1,2,95,0
CUST-4160,11,56.32,619.52,One Year,Mailed check,1,1,1,96,0
CUST-4161,52,34.99,1819.48,Month-to-month,Electronic check,1,1,2,83,0
CUST-4162,57,57.8,3294.6,Month-to-month,Electronic check,0,1,3,76,0
CUST-4163,32,107.61,3443.52,One Year,Electronic check,1,1,1,69,1
CUST-4164,44,67.01,2948.44,Month-to-month,Mailed check,0,1,1,117,0
CUST-4165,45,71.29,3208.05,One Year,Electronic check,0,1,2,89,0
CUST-4166,40,62.54,2501.6,Month-to-month,Electronic check,0,1,0,108,0
CUST-4167,42,59.62,2504.04,One Year,Electronic check,0,0,1,120,0
CUST-4168,43,75.25,3235.75,Two Year,Electronic check,1,1,0,71,0
CUST-4169,24,69.18,1660.3200000000002,Month-to-month,Credit card,0,1,0,99,0
CUST-4170,38,54.86,2084.68,Month-to-month,Credit card,0,1,1,118,0
CUST-4171,21,27.38,574.98,Month-to-month,Electronic check,1,1,0,49,1
CUST-4172,1,67.86,67.86,Month-to-month,Mailed check,0,1,1,107,0
CUST-4173,23,117.97,2713.31,One Year,Electronic check,1,0,3,87,0
CUST-4174,61,39.53,2411.33,Month-to-month,Credit card,0,0,2,145,1
CUST-4175,36,46.36,1668.96,Month-to-month,Credit card,0,0,1,117,1
CUST-4176,4,39.13,156.52,Month-to-month,Bank transfer,0,1,1,82,1
CUST-4177,38,78.29,2975.0200000000004,Month-to-month,Bank transfer,0,1,3,78,0
CUST-4178,14,116.29,1628.0600000000002,Month-to-month,Electronic check,0,0,2,63,0
CUST-4179,71,113.15,8033.650000000001,Month-to-month,Bank transfer,0,1,0,116,0
CUST-4180,26,112.31,2920.06,Month-to-month,Mailed check,1,0,3,72,0
CUST-4181,3,61.3,183.89999999999998,Two Year,Mailed check,0,0,1,62,1
CUST-4182,35,23.2,812.0,One Year,Electronic check,1,0,2,120,1
CUST-4183,59,94.76,5590.84,One Year,Mailed check,1,0,3,123,1
CUST-4184,60,59.13,3547.8,Month-to-month,Credit card,0,0,0,121,1
CUST-4185,44,26.92,1184.48,Two Year,Bank transfer,1,0,1,83,0
CUST-4186,70,25.54,1787.8,Month-to-month,Mailed check,1,1,0,119,0
CUST-4187,64,36.35,2326.4,One Year,Electronic check,1,1,1,118,1
CUST-4188,21,71.91,1510.11,Two Year,Mailed check,0,1,3,163,0
CUST-4189,30,103.85,3115.5,Month-to-month,Electronic check,0,1,2,86,0
CUST-4190,1,107.23,107.23,One Year,Mailed check,0,1,2,116,0
CUST-4191,9,55.86,502.74,Month-to-month,Electronic check,1,0,2,90,1
CUST-4192,48,108.89,5226.72,One Year,Bank transfer,1,1,1,106,0
CUST-4193,3,74.63,223.89,Two Year,Bank transfer,0,0,0,88,0
CUST-4194,55,94.28,5185.4,Month-to-month,Electronic check,0,0,0,86,0
CUST-4195,8,109.86,878.88,One Year,Electronic check,1,1,3,117,1
CUST-4196,55,27.82,1530.1,Month-to-month,Mailed check,0,1,0,62,0
CUST-4197,52,22.16,1152.32,Two Year,Mailed check,1,1,2,97,0
CUST-4198,27,116.9,3156.3,Month-to-month,Electronic check,1,1,1,107,0
CUST-4199,29,54.51,1580.79,Month-to-month,Mailed check,0,0,0,67,0
CUST-4200,26,107.55,2796.2999999999997,Two Year,Electronic check,1,1,1,65,0
CUST-4201,49,82.03,4019.4700000000003,One Year,Bank transfer,0,1,1,97,0
CUST-4202,60,108.62,6517.200000000001,One Year,Electronic check,0,0,0,100,0
CUST-4203,18,95.44,1717.92,One Year,Electronic check,0,0,0,104,1
CUST-4204,7,99.1,693.6999999999999,Month-to-month,Mailed check,1,0,2,132,1
CUST-4205,38,41.79,1588.02,Month-to-month,Mailed check,1,0,2,87,1
CUST-4206,15,37.7,565.5,Month-to-month,Bank transfer,1,1,2,79,0
CUST-4207,41,94.5,3874.5,One Year,Mailed check,0,0,2,112,0
CUST-4208,12,38.28,459.36,Month-to-month,Electronic check,1,1,2,49,0
CUST-4209,38,68.36,2597.68,Month-to-month,Electronic check,1,0,0,85,0
CUST-4210,23,20.58,473.34,One Year,Electronic check,0,1,2,131,0
CUST-4211,43,21.83,938.6899999999999,Two Year,Credit card,0,0,0,43,0
CUST-4212,32,86.43,2765.76,One Year,Bank transfer,0,1,2,77,0
CUST-4213,4,68.94,275.76,Month-to-month,Electronic check,0,0,2,84,1
CUST-4214,60,30.44,1826.4,Month-to-month,Electronic check,0,1,2,108,1
CUST-4215,30,89.91,2697.2999999999997,One Year,Bank transfer,1,1,0,87,0
CUST-4216,56,35.47,1986.32,One Year,Bank transfer,0,1,0,79,0
CUST-4217,60,85.99,5159.4,Month-to-month,Bank transfer,1,0,2,82,0
CUST-4218,14,80.33,1124.62,Month-to-month,Bank transfer,0,1,2,115,1
CUST-4219,40,37.31,1492.4,Month-to-month,Mailed check,1,0,3,123,1
CUST-4220,26,24.36,633.36,One Year,Credit card,0,1,3,109,1
CUST-4221,49,88.39,4331.11,Month-to-month,Bank transfer,0,0,1,113,0
CUST-4222,68,30.38,2065.84,Month-to-month,Bank transfer,0,1,2,74,0
CUST-4223,68,43.25,2941.0,Month-to-month,Mailed check,0,1,2,131,0
CUST-4224,15,58.5,877.5,Month-to-month,Electronic check,1,0,1,115,0
CUST-4225,14,109.12,1527.68,Two Year,Credit card,1,0,1,90,0
CUST-4226,50,108.59,5429.5,Month-to-month,Electronic check,1,1,1,94,0
CUST-4227,53,38.64,2047.92,One Year,Bank transfer,1,0,1,84,0
CUST-4228,71,74.02,5255.42,One Year,Bank transfer,0,0,0,106,0
CUST-4229,18,23.23,418.14,Month-to-month,Electronic check,0,1,3,99,0
CUST-4230,54,96.42,5206.68,One Year,Electronic check,0,0,1,86,0
CUST-4231,6,91.22,547.3199999999999,Two Year,Electronic check,0,0,2,161,1
CUST-4232,40,55.96,2238.4,Two Year,Credit card,0,0,0,89,0
CUST-4233,59,57.13,3370.67,Month-to-month,Bank transfer,0,1,2,106,0
CUST-4234,4,115.73,462.92,Two Year,Mailed check,0,1,1,122,0
CUST-4235,59,84.82,5004.379999999999,One Year,Mailed check,0,1,1,106,0
CUST-4236,28,54.16,1516.48,Two Year,Bank transfer,0,0,5,87,0
CUST-4237,61,63.42,3868.62,One Year,Credit card,0,1,0,86,0
CUST-4238,4,42.45,169.8,Month-to-month,Electronic check,1,0,3,107,1
CUST-4239,54,35.54,1919.1599999999999,One Year,Bank transfer,0,1,0,89,0
CUST-4240,1,72.28,72.28,Month-to-month,Electronic check,0,1,1,131,1
CUST-4241,31,37.84,1173.0400000000002,Two Year,Electronic check,0,0,0,104,0
CUST-4242,59,34.4,2029.6,Month-to-month,Electronic check,0,0,2,123,1
CUST-4243,64,28.19,1804.16,One Year,Electronic check,0,0,1,76,0
CUST-4244,13,66.51,864.6300000000001,Month-to-month,Credit card,0,1,2,87,1
CUST-4245,65,54.91,3569.1499999999996,Month-to-month,Electronic check,0,0,0,63,0
CUST-4246,52,55.66,2894.3199999999997,Month-to-month,Bank transfer,0,1,2,148,0
CUST-4247,31,35.16,1089.9599999999998,Two Year,Electronic check,0,0,2,66,0
CUST-4248,38,76.65,2912.7000000000003,Month-to-month,Electronic check,0,0,3,49,1
CUST-4249,49,64.37,3154.13,Month-to-month,Electronic check,1,1,1,66,0
CUST-4250,24,72.6,1742.3999999999999,Month-to-month,Electronic check,1,0,1,84,0
CUST-4251,13,69.17,899.21,Month-to-month,Mailed check,1,1,1,100,0
CUST-4252,52,98.11,5101.72,Two Year,Mailed check,1,0,1,108,0
CUST-4253,51,92.15,4699.650000000001,One Year,Mailed check,0,1,4,57,1
CUST-4254,51,101.0,5151.0,Month-to-month,Electronic check,0,0,0,112,1
CUST-4255,14,54.6,764.4,Month-to-month,Electronic check,0,0,3,96,1
CUST-4256,53,103.9,5506.700000000001,Month-to-month,Electronic check,0,0,0,92,1
CUST-4257,35,105.29,3685.15,Two Year,Mailed check,0,1,0,92,0
CUST-4258,35,82.22,2877.7,One Year,Mailed check,0,1,1,116,0
CUST-4259,58,53.15,3082.7,Month-to-month,Bank transfer,1,1,3,99,1
CUST-4260,40,51.05,2042.0,Month-to-month,Credit card,0,1,0,77,0
CUST-4261,35,62.36,2182.6,Month-to-month,Electronic check,0,0,1,102,1
CUST-4262,1,56.87,56.87,One Year,Electronic check,0,1,1,69,1
CUST-4263,43,102.83,4421.69,Month-to-month,Mailed check,0,0,2,133,0
CUST-4264,59,118.22,6974.98,Month-to-month,Credit card,1,0,2,86,0
CUST-4265,15,87.62,1314.3000000000002,Two Year,Bank transfer,1,1,3,87,0
CUST-4266,53,117.7,6238.1,Month-to-month,Electronic check,0,1,3,114,1
CUST-4267,70,97.76,6843.200000000001,Month-to-month,Electronic check,1,0,3,104,0
CUST-4268,1,82.51,82.51,Month-to-month,Electronic check,1,1,1,84,0
CUST-4269,57,89.33,5091.8099999999995,Month-to-month,Credit card,0,1,1,144,0
CUST-4270,53,26.47,1402.9099999999999,One Year,Mailed check,1,1,4,102,0
CUST-4271,59,84.14,4964.26,Month-to-month,Credit card,1,0,1,129,0
CUST-4272,55,105.47,5800.85,One Year,Electronic check,1,0,1,138,0
CUST-4273,4,57.86,231.44,Month-to-month,Electronic check,0,1,1,82,0
CUST-4274,1,50.78,50.78,One Year,Mailed check,0,1,2,106,1
CUST-4275,58,95.57,5543.0599999999995,Month-to-month,Credit card,0,1,4,48,1
CUST-4276,18,24.12,434.16,Month-to-month,Credit card,1,1,3,130,0
CUST-4277,59,80.49,4748.91,Month-to-month,Electronic check,1,1,1,61,1
CUST-4278,56,34.63,1939.2800000000002,Month-to-month,Mailed check,0,1,1,62,0
CUST-4279,18,78.36,1410.48,Month-to-month,Credit card,0,1,1,130,1
CUST-4280,57,98.57,5618.49,Month-to-month,Mailed check,0,0,4,87,0
CUST-4281,29,67.0,1943.0,Month-to-month,Electronic check,1,1,1,121,1
CUST-4282,61,64.19,3915.5899999999997,Month-to-month,Electronic check,1,1,1,82,0
CUST-4283,45,80.86,3638.7,Month-to-month,Mailed check,1,0,4,103,1
CUST-4284,53,99.94,5296.82,Month-to-month,Bank transfer,0,1,2,108,1
CUST-4285,32,117.55,3761.6,Month-to-month,Credit card,0,0,3,73,1
CUST-4286,28,91.26,2555.28,Month-to-month,Electronic check,0,1,0,114,1
CUST-4287,25,87.54,2188.5,Two Year,Bank transfer,1,0,3,83,0
CUST-4288,30,88.41,2652.2999999999997,One Year,Mailed check,0,0,0,112,0
CUST-4289,65,36.11,2347.15,Month-to-month,Electronic check,1,0,0,96,1
CUST-4290,25,106.27,2656.75,Month-to-month,Electronic check,0,1,1,82,1
CUST-4291,69,70.01,4830.6900000000005,Month-to-month,Credit card,0,0,0,132,0
CUST-4292,61,52.88,3225.6800000000003,Month-to-month,Electronic check,0,0,1,91,1
CUST-4293,32,114.68,3669.76,Month-to-month,Credit card,1,0,0,116,1
CUST-4294,24,31.36,752.64,Month-to-month,Electronic check,1,1,2,77,0
CUST-4295,51,65.61,3346.11,Month-to-month,Electronic check,1,1,2,111,1
CUST-4296,37,116.37,4305.6900000000005,Two Year,Mailed check,1,1,1,132,0
CUST-4297,3,117.56,352.68,One Year,Credit card,0,0,2,65,0
CUST-4298,65,32.28,2098.2000000000003,Month-to-month,Electronic check,0,0,3,85,1
CUST-4299,71,90.77,6444.67,One Year,Bank transfer,1,1,0,136,0
CUST-4300,71,54.01,3834.71,Month-to-month,Credit card,0,0,1,114,1
CUST-4301,68,48.99,3331.32,Two Year,Credit card,0,0,1,142,0
CUST-4302,52,101.81,5294.12,Month-to-month,Mailed check,0,0,1,129,0
CUST-4303,7,46.64,326.48,Two Year,Credit card,0,0,1,125,0
CUST-4304,30,85.48,2564.4,Month-to-month,Bank transfer,1,0,1,170,1
CUST-4305,51,75.75,3863.25,Two Year,Credit card,0,0,3,77,1
CUST-4306,2,60.51,121.02,Month-to-month,Electronic check,0,0,2,123,1
CUST-4307,62,42.13,2612.06,Two Year,Mailed check,0,0,1,119,0
CUST-4308,16,107.2,1715.2,Two Year,Mailed check,1,0,4,118,0
CUST-4309,59,93.0,5487.0,One Year,Electronic check,0,1,1,114,0
CUST-4310,2,84.76,169.52,Month-to-month,Bank transfer,0,1,0,95,1
CUST-4311,20,37.86,757.2,Two Year,Credit card,1,0,3,126,0
CUST-4312,24,57.67,1384.08,One Year,Mailed check,1,1,4,80,1
CUST-4313,51,85.02,4336.0199999999995,Month-to-month,Mailed check,0,1,2,101,0
CUST-4314,12,60.64,727.6800000000001,Month-to-month,Mailed check,1,1,1,95,0
CUST-4315,20,41.72,834.4,One Year,Credit card,0,1,2,89,0
CUST-4316,6,101.63,609.78,Month-to-month,Credit card,1,1,2,121,0
CUST-4317,54,21.07,1137.78,Month-to-month,Credit card,0,0,1,76,0
CUST-4318,30,20.91,627.3,One Year,Electronic check,0,1,1,54,1
CUST-4319,71,56.74,4028.54,Month-to-month,Bank transfer,0,0,3,125,1
CUST-4320,41,79.45,3257.4500000000003,One Year,Mailed check,0,0,1,113,0
CUST-4321,68,61.3,4168.4,One Year,Electronic check,0,0,2,100,1
CUST-4322,50,100.3,5015.0,Month-to-month,Electronic check,1,1,3,114,0
CUST-4323,18,70.43,1267.7400000000002,Month-to-month,Bank transfer,1,1,0,123,0
CUST-4324,47,53.93,2534.71,Month-to-month,Bank transfer,0,0,4,93,1
CUST-4325,23,87.6,2014.8,One Year,Electronic check,0,0,0,47,0
CUST-4326,16,87.7,1403.2,Two Year,Bank transfer,0,1,0,110,0
CUST-4327,59,108.71,6413.889999999999,Month-to-month,Bank transfer,0,1,0,69,0
CUST-4328,32,116.35,3723.2,Month-to-month,Electronic check,0,0,1,106,1
CUST-4329,60,59.34,3560.4,One Year,Credit card,0,0,0,57,1
CUST-4330,14,80.38,1125.32,Two Year,Credit card,0,1,2,65,0
CUST-4331,34,97.59,3318.06,Two Year,Electronic check,0,0,2,89,0
CUST-4332,72,65.61,4723.92,Month-to-month,Bank transfer,1,1,2,75,0
CUST-4333,42,102.15,4290.3,One Year,Electronic check,0,1,4,106,0
CUST-4334,30,75.67,2270.1,Month-to-month,Mailed check,0,0,2,106,1
CUST-4335,12,30.44,365.28000000000003,Month-to-month,Mailed check,1,0,2,130,1
CUST-4336,50,80.14,4007.0,Month-to-month,Electronic check,0,0,0,113,0
CUST-4337,15,114.31,1714.65,Month-to-month,Electronic check,1,0,2,115,0
CUST-4338,59,29.47,1738.73,Month-to-month,Electronic check,0,0,1,100,0
CUST-4339,67,88.36,5920.12,One Year,Electronic check,0,1,2,121,1
CUST-4340,50,112.9,5645.0,Month-to-month,Credit card,1,0,3,144,0
CUST-4341,39,107.46,4190.94,One Year,Electronic check,0,0,0,103,1
CUST-4342,3,48.31,144.93,Month-to-month,Mailed check,1,1,3,78,1
CUST-4343,2,100.34,200.68,Two Year,Electronic check,1,0,2,83,0
CUST-4344,65,107.2,6968.0,Month-to-month,Credit card,1,1,3,114,0
CUST-4345,37,89.94,3327.7799999999997,Month-to-month,Electronic check,1,1,3,78,0
CUST-4346,24,94.57,2269.68,Month-to-month,Mailed check,0,0,2,99,1
CUST-4347,19,88.97,1690.43,Month-to-month,Mailed check,1,0,0,105,0
CUST-4348,55,89.7,4933.5,Two Year,Credit card,0,0,2,77,0
CUST-4349,28,97.89,2740.92,Month-to-month,Electronic check,0,1,1,47,0
CUST-4350,4,99.84,399.36,Month-to-month,Bank transfer,0,1,0,105,1
CUST-4351,30,102.34,3070.2000000000003,Month-to-month,Mailed check,0,0,2,101,1
CUST-4352,24,111.26,2670.2400000000002,One Year,Electronic check,0,1,1,82,0
CUST-4353,32,49.24,1575.68,Month-to-month,Electronic check,0,0,2,74,1
CUST-4354,46,107.18,4930.280000000001,Month-to-month,Mailed check,1,1,2,101,0
CUST-4355,61,38.29,2335.69,Two Year,Credit card,1,0,1,122,0
CUST-4356,40,34.59,1383.6000000000001,Month-to-month,Mailed check,0,1,1,69,0
CUST-4357,57,96.14,5479.9800000000005,Two Year,Mailed check,1,1,0,142,0
CUST-4358,53,20.8,1102.4,Month-to-month,Mailed check,0,1,4,95,1
CUST-4359,13,23.31,303.03,Month-to-month,Mailed check,1,0,1,89,0
CUST-4360,55,91.74,5045.7,Month-to-month,Electronic check,1,1,3,99,0
CUST-4361,31,83.66,2593.46,Month-to-month,Mailed check,1,0,1,117,0
CUST-4362,69,104.88,7236.719999999999,Month-to-month,Electronic check,1,0,3,113,1
CUST-4363,5,36.26,181.29999999999998,Month-to-month,Mailed check,1,0,0,88,0
CUST-4364,23,117.42,2700.66,Month-to-month,Electronic check,1,0,3,97,1
CUST-4365,23,55.01,1265.23,Month-to-month,Electronic check,0,0,3,53,1
CUST-4366,67,99.1,6639.7,One Year,Bank transfer,1,1,3,110,0
CUST-4367,38,95.94,3645.72,Month-to-month,Credit card,0,0,0,116,1
CUST-4368,1,100.38,100.38,One Year,Mailed check,1,1,2,83,0
CUST-4369,21,85.02,1785.4199999999998,One Year,Electronic check,1,1,0,107,0
CUST-4370,3,111.35,334.04999999999995,Month-to-month,Electronic check,0,1,1,118,0
CUST-4371,1,101.83,101.83,Two Year,Mailed check,1,0,1,112,0
CUST-4372,63,117.86,7425.18,Month-to-month,Bank transfer,1,0,0,104,0
CUST-4373,37,70.68,2615.1600000000003,One Year,Electronic check,0,0,1,78,1
CUST-4374,55,56.64,3115.2,One Year,Electronic check,1,1,0,153,1
CUST-4375,24,64.92,1558.08,One Year,Mailed check,0,1,4,144,0
CUST-4376,46,108.8,5004.8,Month-to-month,Credit card,1,0,2,114,0
CUST-4377,34,117.81,4005.54,One Year,Credit card,0,0,3,95,0
CUST-4378,49,105.93,5190.570000000001,Month-to-month,Electronic check,0,1,2,102,0
CUST-4379,31,40.82,1265.42,One Year,Credit card,0,1,1,102,0
CUST-4380,8,57.4,459.2,Month-to-month,Electronic check,0,0,0,122,0
CUST-4381,22,60.99,1341.78,Month-to-month,Credit card,0,1,1,89,0
CUST-4382,6,67.59,405.54,One Year,Bank transfer,0,1,1,110,0
CUST-4383,53,53.4,2830.2,Two Year,Electronic check,1,1,2,106,0
CUST-4384,42,97.23,4083.6600000000003,Two Year,Electronic check,0,1,1,78,0
CUST-4385,61,118.58,7233.38,Month-to-month,Bank transfer,0,0,0,90,1
CUST-4386,21,59.32,1245.72,One Year,Electronic check,0,0,2,59,1
CUST-4387,13,61.59,800.6700000000001,One Year,Electronic check,0,1,2,105,1
CUST-4388,36,84.25,3033.0,Month-to-month,Electronic check,1,0,1,124,0
CUST-4389,72,119.43,8598.960000000001,Month-to-month,Electronic check,1,0,3,116,1
CUST-4390,69,70.08,4835.5199999999995,One Year,Bank transfer,0,0,1,129,0
CUST-4391,5,99.37,496.85,Month-to-month,Bank transfer,0,0,1,125,0
CUST-4392,17,24.54,417.18,Month-to-month,Bank transfer,0,0,1,76,1
CUST-4393,65,43.05,2798.25,Month-to-month,Mailed check,1,1,1,110,0
CUST-4394,67,47.36,3173.12,One Year,Electronic check,0,0,3,65,0
CUST-4395,17,79.18,1346.0600000000002,Month-to-month,Credit card,0,0,2,98,0
CUST-4396,8,52.99,423.92,One Year,Electronic check,1,0,1,112,0
CUST-4397,62,84.19,5219.78,Month-to-month,Electronic check,0,1,0,87,0
CUST-4398,51,96.82,4937.82,One Year,Electronic check,1,0,2,64,0
CUST-4399,43,53.05,2281.15,Month-to-month,Electronic check,0,0,3,100,1
CUST-4400,46,97.87,4502.02,Month-to-month,Mailed check,1,0,1,73,0
CUST-4401,65,119.97,7798.05,Two Year,Mailed check,0,1,1,77,0
CUST-4402,3,56.89,170.67000000000002,Month-to-month,Electronic check,0,0,0,93,1
CUST-4403,17,119.15,2025.5500000000002,Month-to-month,Electronic check,0,0,0,134,1
CUST-4404,72,91.55,6591.599999999999,Month-to-month,Bank transfer,0,0,0,65,0
CUST-4405,66,113.92,7518.72,Month-to-month,Bank transfer,0,1,6,66,1
CUST-4406,5,101.86,509.3,Two Year,Bank transfer,1,1,2,157,0
CUST-4407,53,83.0,4399.0,Month-to-month,Credit card,0,1,1,104,0
CUST-4408,40,55.46,2218.4,Month-to-month,Electronic check,0,1,0,86,1
CUST-4409,6,67.82,406.91999999999996,One Year,Mailed check,0,1,3,104,1
CUST-4410,21,43.36,910.56,One Year,Bank transfer,0,1,1,119,1
CUST-4411,53,81.92,4341.76,Two Year,Electronic check,0,1,2,100,0
CUST-4412,24,32.99,791.76,One Year,Bank transfer,0,1,2,92,0
CUST-4413,44,62.75,2761.0,Month-to-month,Credit card,0,0,5,75,1
CUST-4414,46,117.21,5391.66,One Year,Mailed check,1,0,0,106,0
CUST-4415,4,99.33,397.32,Month-to-month,Bank transfer,1,0,1,133,0
CUST-4416,13,64.59,839.6700000000001,Month-to-month,Electronic check,0,1,0,103,0
CUST-4417,31,24.1,747.1,Two Year,Mailed check,1,0,3,111,0
CUST-4418,51,50.08,2554.08,Month-to-month,Mailed check,1,0,1,126,0
CUST-4419,54,28.16,1520.64,Month-to-month,Electronic check,0,1,0,114,1
CUST-4420,20,105.7,2114.0,Two Year,Electronic check,1,1,1,78,0
CUST-4421,31,114.35,3544.85,Month-to-month,Mailed check,0,0,2,147,0
CUST-4422,42,66.07,2774.9399999999996,Two Year,Electronic check,1,0,1,109,0
CUST-4423,45,105.1,4729.5,Month-to-month,Mailed check,0,1,0,88,0
CUST-4424,59,80.06,4723.54,One Year,Electronic check,1,0,3,97,0
CUST-4425,40,113.03,4521.2,Month-to-month,Electronic check,1,0,1,125,0
CUST-4426,64,73.4,4697.6,One Year,Electronic check,1,1,4,99,0
CUST-4427,70,53.11,3717.7,Month-to-month,Electronic check,1,1,1,89,1
CUST-4428,71,69.69,4947.99,Two Year,Credit card,0,0,3,96,0
CUST-4429,29,41.96,1216.84,Month-to-month,Mailed check,0,0,2,95,0
CUST-4430,12,23.48,281.76,One Year,Electronic check,1,1,2,130,1
CUST-4431,15,109.01,1635.15,Two Year,Bank transfer,0,0,3,129,0
CUST-4432,4,115.44,461.76,Two Year,Credit card,0,0,0,56,0
